,expedition_id,peak_id,peak_name,year,season,termination_reason,highpoint_metres,members,member_deaths,hired_staff,hired_staff_deaths,oxygen_used
245,PUMO86401,PUMO,Pumori,1986,Winter,Success (main peak),7138.0,3,0,1,0,No
246,LOBW86401,LOBW,Lobuje West,1986,Winter,Success (main peak),6135.0,5,0,2,0,No
247,AMAD86401,AMAD,Ama Dablam,1986,Winter,"Bad weather (storms, high winds)",6100.0,4,0,0,0,No
248,NEMJ87101,NEMJ,Nemjung,1987,Spring,"Bad weather (storms, high winds)",6100.0,4,0,0,0,No
249,MAKA87102,MAKA,Makalu,1987,Spring,Success (main peak),8485.0,9,0,4,0,Yes
250,CHOY87103,CHOY,Cho Oyu,1987,Spring,"Bad weather (storms, high winds)",7600.0,6,0,2,0,No
251,CHAM87101,CHAM,Chamlang,1987,Spring,"Illness, AMS, exhaustion, or frostbite",6750.0,2,0,0,0,No
252,JANU87101,JANU,Jannu,1987,Spring,"Bad weather (storms, high winds)",6400.0,7,0,1,0,No
253,CHOY87101,CHOY,Cho Oyu,1987,Spring,Success (main peak),8188.0,4,0,3,0,No
254,ANN187102,ANN1,Annapurna I,1987,Spring,Accident (death or serious injury),6850.0,10,1,1,0,No
255,PUMO87101,PUMO,Pumori,1987,Spring,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5500.0,4,0,0,0,No
256,LSHR87102,LSHR,Lhotse Shar,1987,Spring,Success (main peak),8382.0,13,0,6,0,No
257,GANG87101,GANG,Gangapurna,1987,Spring,"Bad weather (storms, high winds)",5500.0,5,0,5,0,No
258,AMAD87102,AMAD,Ama Dablam,1987,Spring,Success (main peak),6814.0,5,0,1,0,No
259,DHA187101,DHA1,Dhaulagiri I,1987,Spring,"Bad weather (storms, high winds)",7955.0,9,0,7,0,Yes
260,CHOY87102,CHOY,Cho Oyu,1987,Spring,Success (main peak),8188.0,27,0,0,0,No
261,KANG87101,KANG,Kangchenjunga,1987,Spring,"Illness, AMS, exhaustion, or frostbite",7350.0,2,0,0,0,No
262,MAK287101,MAK2,Makalu II,1987,Spring,"Bad weather (storms, high winds)",7400.0,4,0,0,0,No
263,CHRE87101,CHRE,Churen Himal East,1987,Spring,"Route technically too difficult, lack of experience, strength, or motivation",7200.0,8,0,5,0,No
264,TILI87101,TILI,Tilicho,1987,Spring,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7050.0,5,0,2,0,No
265,ANN187101,ANN1,Annapurna I,1987,Spring,"Illness, AMS, exhaustion, or frostbite",5600.0,5,0,0,0,No
266,MAKA87101,MAKA,Makalu,1987,Spring,"Illness, AMS, exhaustion, or frostbite",7600.0,5,0,2,0,No
267,AMAD87101,AMAD,Ama Dablam,1987,Spring,Success (main peak),6814.0,6,0,0,0,No
268,MANA87102,MANA,Manaslu,1987,Spring,"Route technically too difficult, lack of experience, strength, or motivation",7100.0,6,0,0,0,No
269,MANA87101,MANA,Manaslu,1987,Spring,Lack (or loss) of supplies or equipment,5600.0,2,0,2,0,No
270,LSHR87101,LSHR,Lhotse Shar,1987,Spring,"Bad weather (storms, high winds)",7450.0,13,0,4,0,No
271,LANR87101,LANR,Langtang Ri,1987,Spring,Success (main peak),7205.0,6,0,3,0,No
272,CHOY87303,CHOY,Cho Oyu,1987,Autumn,Success (main peak),8188.0,2,0,2,0,No
273,TILI87301,TILI,Tilicho,1987,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5800.0,4,0,0,0,No
274,LEON87301,LEON,Leonpo Gang,1987,Autumn,Success (main peak),6979.0,6,0,4,0,No
275,AMAD87302,AMAD,Ama Dablam,1987,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6370.0,4,0,1,0,No
276,CHOY87304,CHOY,Cho Oyu,1987,Autumn,Success (main peak),8188.0,10,0,1,0,No
277,NUPT87302,NUPT,Nuptse,1987,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5640.0,2,0,0,0,No
278,KANG87301,KANG,Kangchenjunga,1987,Autumn,Success (main peak),8586.0,2,0,0,0,No
279,AMAD87301,AMAD,Ama Dablam,1987,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6400.0,10,0,0,0,No
280,DHA187302,DHA1,Dhaulagiri I,1987,Autumn,Success (main peak),8167.0,4,0,1,0,No
281,AMAD87303,AMAD,Ama Dablam,1987,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5700.0,5,0,1,0,No
282,ANNS87301,ANNS,Annapurna South,1987,Autumn,"Bad weather (storms, high winds)",6300.0,10,0,2,0,No
283,MANA87302,MANA,Manaslu,1987,Autumn,Accident (death or serious injury),6500.0,15,1,5,0,Yes
284,TAWO87301,TAWO,Tawoche,1987,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6350.0,10,0,0,0,No
285,AMAD87304,AMAD,Ama Dablam,1987,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5600.0,17,0,0,0,No
286,DHA587301,DHA5,Dhaulagiri V,1987,Autumn,"Bad weather (storms, high winds)",7080.0,4,0,2,0,No
287,JANU87303,JANU,Jannu,1987,Autumn,Success (main peak),7711.0,8,0,2,0,No
288,DHA187301,DHA1,Dhaulagiri I,1987,Autumn,Lack (or loss) of supplies or equipment,7050.0,5,0,3,0,No
289,CHOY87306,CHOY,Cho Oyu,1987,Autumn,"Route technically too difficult, lack of experience, strength, or motivation",7400.0,2,0,2,0,No
290,PUMO87303,PUMO,Pumori,1987,Autumn,Success (main peak),7138.0,4,0,0,0,No
291,PUMO87301,PUMO,Pumori,1987,Autumn,Success (main peak),7138.0,11,0,4,0,No
292,DHA187304,DHA1,Dhaulagiri I,1987,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6783.0,3,0,1,0,No
293,GAN587301,GAN5,Ganesh V,1987,Autumn,Success (main peak),6770.0,5,0,3,0,No
294,CHOY87301,CHOY,Cho Oyu,1987,Autumn,Success (main peak),8188.0,8,0,5,0,Yes
295,KJRS87301,KJRS,Kanjiroba South,1987,Autumn,Did not attempt climb,7408.9238190954775,6,0,0,0,No
296,KHAT87301,KHAT,Khatang,1987,Autumn,Success (main peak),6790.0,15,0,0,0,Yes
297,LSIS87301,LSIS,Langshisa Ri,1987,Autumn,Lack of time,6145.0,7,0,1,0,No
298,LSHR87302,LSHR,Lhotse Shar,1987,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7000.0,4,0,0,0,No
299,LSHR87301,LSHR,Lhotse Shar,1987,Autumn,Accident (death or serious injury),7800.0,8,4,0,0,No
300,JANU87301,JANU,Jannu,1987,Autumn,Success (main peak),7711.0,6,2,0,0,No
301,NUPT87301,NUPT,Nuptse,1987,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6700.0,2,0,0,0,No
302,CHOY87305,CHOY,Cho Oyu,1987,Autumn,Success (main peak),8188.0,2,0,0,0,No
303,PUMO87302,PUMO,Pumori,1987,Autumn,Success (main peak),7138.0,8,0,5,0,No
304,MAK287301,MAK2,Makalu II,1987,Autumn,"Bad weather (storms, high winds)",6800.0,10,1,1,2,Yes
305,SAIP87301,SAIP,Saipal,1987,Autumn,"Route technically too difficult, lack of experience, strength, or motivation",6200.0,3,0,2,0,No
306,SITA87301,SITA,Sita Chuchura,1987,Autumn,"Route technically too difficult, lack of experience, strength, or motivation",6000.0,8,0,1,0,No
307,TUKU87301,TUKU,Tukuche,1987,Autumn,Success (main peak),6920.0,11,0,1,0,No
308,DHA187303,DHA1,Dhaulagiri I,1987,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",8000.0,4,0,1,0,No
309,CHOY87302,CHOY,Cho Oyu,1987,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7600.0,3,0,0,0,No
310,ANN187301,ANN1,Annapurna I,1987,Autumn,Success (main peak),8091.0,7,0,3,0,No
311,MANA87301,MANA,Manaslu,1987,Autumn,Success (main peak),8163.0,10,0,3,0,No
312,ANN187302,ANN1,Annapurna I,1987,Autumn,Success (main peak),8091.0,3,0,1,0,No
313,NGO287301,NGO2,Ngojumba Kang II,1987,Autumn,Success (main peak),7743.0,13,0,2,0,No
314,KANG87401,KANG,Kangchenjunga,1987,Winter,Success (main peak),8586.0,9,1,9,1,Yes
315,NGOJ87401,NGOJ,Ngojumba Kang I,1987,Winter,Success (main peak),7916.0,10,0,8,0,No
316,ANN187401,ANN1,Annapurna I,1987,Winter,Lack (or loss) of supplies or equipment,6115.0,9,0,1,0,No
317,AMAD87401,AMAD,Ama Dablam,1987,Winter,Success (main peak),6814.0,6,0,0,0,No
318,DHA187401,DHA1,Dhaulagiri I,1987,Winter,Success (main peak),8167.0,9,0,11,0,Yes
319,CHOY87401,CHOY,Cho Oyu,1987,Winter,Success (main peak),8188.0,1,0,2,0,No
320,ANNS87401,ANNS,Annapurna South,1987,Winter,Lack (or loss) of supplies or equipment,5800.0,8,0,3,0,No
321,ANN187403,ANN1,Annapurna I,1987,Winter,Success (main peak),8091.0,14,2,12,0,No
322,LANG87401,LANG,Langtang Lirung,1987,Winter,Success (main peak),7227.0,10,0,0,0,No
323,MAKA87401,MAKA,Makalu,1987,Winter,"Bad weather (storms, high winds)",7500.0,9,0,0,0,No
324,DHA187402,DHA1,Dhaulagiri I,1987,Winter,Success (main peak),8167.0,4,0,0,0,Yes
325,ANN187402,ANN1,Annapurna I,1987,Winter,"Route technically too difficult, lack of experience, strength, or motivation",6100.0,4,0,0,0,No
326,DHA189304,DHA1,Dhaulagiri I,1989,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6750.0,2,0,0,0,No
327,DHA189301,DHA1,Dhaulagiri I,1989,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7600.0,3,1,0,0,No
328,DHA189302,DHA1,Dhaulagiri I,1989,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6500.0,6,0,0,0,No
329,DHA189303,DHA1,Dhaulagiri I,1989,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7100.0,10,0,6,2,Yes
330,DHA189305,DHA1,Dhaulagiri I,1989,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6500.0,4,0,0,0,No
331,DHA189306,DHA1,Dhaulagiri I,1989,Autumn,"Bad weather (storms, high winds)",7800.0,5,0,0,0,No
332,CHUR89301,CHUR,Churen Himal Central,1989,Autumn,Success (main peak),7385.0,4,0,7,0,No
333,DHAM89301,DHAM,Dhampus,1989,Autumn,Success (subpeak),6012.0,6,0,1,0,No
334,GURJ89301,GURJ,Gurja Himal,1989,Autumn,"Bad weather (storms, high winds)",6400.0,6,0,3,0,No
335,KAND89301,KAND,Kande Hiunchuli,1989,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5900.0,8,0,7,0,No
336,KJER89301,KJER,Kanjeralwa,1989,Autumn,Success (subpeak),6215.0,9,0,3,0,No
337,GANG89301,GANG,Gangapurna,1989,Autumn,Success (main peak),7455.0,5,0,0,0,No
338,GLAC89302,GLAC,Glacier Dome,1989,Autumn,Success (main peak),7069.0,4,0,0,0,No
339,GLAC89301,GLAC,Glacier Dome,1989,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5400.0,4,0,3,0,No
340,ANN289301,ANN2,Annapurna II,1989,Autumn,Success (main peak),7937.0,9,2,7,0,No
341,ANN189301,ANN1,Annapurna I,1989,Autumn,Success (main peak),8091.0,20,2,3,0,No
342,HIME89301,HIME,Himalchuli East,1989,Autumn,Accident (death or serious injury),6250.0,9,1,6,0,Yes
343,MANA89301,MANA,Manaslu,1989,Autumn,"Bad weather (storms, high winds)",5600.0,3,0,1,0,No
344,MANA89302,MANA,Manaslu,1989,Autumn,"Route technically too difficult, lack of experience, strength, or motivation",7000.0,3,0,0,0,No
345,MANA89303,MANA,Manaslu,1989,Autumn,"Bad weather (storms, high winds)",7350.0,4,0,4,0,No
346,MANA89304,MANA,Manaslu,1989,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7300.0,5,0,3,0,No
347,MANA89305,MANA,Manaslu,1989,Autumn,"Bad weather (storms, high winds)",7060.0,13,0,2,0,No
348,LHOT89302,LHOT,Lhotse,1989,Autumn,Success (main peak),8516.0,2,0,1,0,Yes
349,LHOT89301,LHOT,Lhotse,1989,Autumn,Accident (death or serious injury),8350.0,14,1,0,0,No
350,LSHR89301,LSHR,Lhotse Shar,1989,Autumn,Success (main peak),8382.0,11,0,12,0,No
351,PUMO89303,PUMO,Pumori,1989,Autumn,Success (main peak),7138.0,2,0,0,0,No
352,PUMO89307,PUMO,Pumori,1989,Autumn,Success (main peak),7138.0,4,0,2,0,No
353,PUMO89306,PUMO,Pumori,1989,Autumn,Success (main peak),7138.0,4,0,0,0,No
354,PUMO89305,PUMO,Pumori,1989,Autumn,Success (main peak),7138.0,4,0,2,0,No
355,PUMO89308,PUMO,Pumori,1989,Autumn,Lack of time,6400.0,7,0,3,0,No
356,PUMO89302,PUMO,Pumori,1989,Autumn,Accident (death or serious injury),6400.0,7,4,0,0,No
357,PUMO89301,PUMO,Pumori,1989,Autumn,Success (main peak),7138.0,9,0,0,0,No
358,PUMO89304,PUMO,Pumori,1989,Autumn,Success (main peak),7138.0,20,0,2,0,Yes
359,AMAD89301,AMAD,Ama Dablam,1989,Autumn,"Bad weather (storms, high winds)",6030.0,3,0,0,0,No
360,AMAD89303,AMAD,Ama Dablam,1989,Autumn,Success (main peak),6814.0,5,0,0,0,No
361,AMAD89304,AMAD,Ama Dablam,1989,Autumn,Success (main peak),6814.0,8,0,3,0,No
362,AMAD89302,AMAD,Ama Dablam,1989,Autumn,Success (main peak),6814.0,11,0,2,0,No
363,CHOY89303,CHOY,Cho Oyu,1989,Autumn,Success (main peak),8188.0,2,0,1,0,No
364,CHOY89304,CHOY,Cho Oyu,1989,Autumn,Success (main peak),8188.0,3,0,0,0,No
365,CHOY89302,CHOY,Cho Oyu,1989,Autumn,Success (main peak),8188.0,5,0,1,0,No
366,CHOY89305,CHOY,Cho Oyu,1989,Autumn,Success (main peak),8188.0,5,0,0,0,No
367,CHOY89301,CHOY,Cho Oyu,1989,Autumn,Success (main peak),8188.0,11,0,10,0,No
368,DORJ89301,DORJ,Dorje Lhakpa,1989,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5610.0,7,0,4,0,No
369,GAN489301,GAN4,Ganesh IV,1989,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6100.0,7,0,0,0,No
370,LANG89301,LANG,Langtang Lirung,1989,Autumn,Success (main peak),7227.0,8,0,1,0,No
371,LANG89302,LANG,Langtang Lirung,1989,Autumn,Success (main peak),7227.0,9,0,1,0,No
372,NUPT89301,NUPT,Nuptse,1989,Autumn,Success (subpeak),7732.0,5,0,1,0,No
373,BARU89301,BARU,Baruntse,1989,Autumn,Success (main peak),7152.0,9,0,0,0,No
374,JANU89301,JANU,Jannu,1989,Autumn,"Bad weather (storms, high winds)",7050.0,3,0,2,0,No
375,KANG89301,KANG,Kangchenjunga,1989,Autumn,"Bad weather (storms, high winds)",7100.0,4,0,0,0,No
376,MAKA89306,MAKA,Makalu,1989,Autumn,"Bad weather (storms, high winds)",8100.0,6,0,0,0,No
377,MAKA89303,MAKA,Makalu,1989,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",8000.0,7,0,0,0,No
378,MAKA89301,MAKA,Makalu,1989,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",8100.0,7,0,3,0,No
379,MAKA89304,MAKA,Makalu,1989,Autumn,Success (main peak),8485.0,5,0,0,0,No
380,MAKA89305,MAKA,Makalu,1989,Autumn,"Bad weather (storms, high winds)",8000.0,5,0,0,0,No
381,MAKA89302,MAKA,Makalu,1989,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7500.0,13,0,0,0,No
382,MAK289301,MAK2,Makalu II,1989,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7600.0,4,0,0,0,No
383,YALU89301,YALU,Yalung Kang,1989,Autumn,Success (main peak),8505.0,8,0,2,0,Yes
384,EVER89306,EVER,Everest,1989,Autumn,"Bad weather (storms, high winds)",7800.0,2,0,0,0,Yes
385,EVER89310,EVER,Everest,1989,Autumn,"Bad weather (storms, high winds)",7500.0,4,0,0,0,No
386,EVER89305,EVER,Everest,1989,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",8100.0,6,0,0,0,No
387,EVER89311,EVER,Everest,1989,Autumn,"Bad weather (storms, high winds)",7800.0,6,0,1,0,No
388,EVER89302,EVER,Everest,1989,Autumn,"Bad weather (storms, high winds)",8000.0,10,0,4,0,Yes
389,EVER89304,EVER,Everest,1989,Autumn,"Bad weather (storms, high winds)",8300.0,22,0,5,0,No
390,EVER89307,EVER,Everest,1989,Autumn,"Bad weather (storms, high winds)",8600.0,17,0,2,0,Yes
391,EVER89303,EVER,Everest,1989,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7800.0,27,0,5,0,No
392,ANN189101,ANN1,Annapurna I,1989,Spring,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5800.0,1,0,1,0,No
393,LHOT89101,LHOT,Lhotse,1989,Spring,Success (main peak),8516.0,15,0,9,0,No
394,ANN189401,ANN1,Annapurna I,1989,Winter,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6600.0,7,0,2,0,No
395,ANN189402,ANN1,Annapurna I,1989,Winter,"Bad weather (storms, high winds)",7300.0,14,0,5,0,No
396,DHA189401,DHA1,Dhaulagiri I,1989,Winter,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5200.0,5,0,0,1,No
397,DHA189402,DHA1,Dhaulagiri I,1989,Winter,Accident (death or serious injury),7315.0,7,2,1,1,No
398,LSIS89401,LSIS,Langshisa Ri,1989,Winter,Success (main peak),6412.0,9,0,3,0,No
399,LANR89401,LANR,Langtang Ri,1989,Winter,Success (main peak),7205.0,3,0,3,0,No
400,TILI89401,TILI,Tilicho,1989,Winter,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6100.0,8,0,1,0,No
401,CHOY89402,CHOY,Cho Oyu,1989,Winter,Accident (death or serious injury),7800.0,7,0,6,1,No
402,CHOY89401,CHOY,Cho Oyu,1989,Winter,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7200.0,5,0,2,0,No
403,LHOT89401,LHOT,Lhotse,1989,Winter,"Route technically too difficult, lack of experience, strength, or motivation",7000.0,2,0,0,0,No
404,LHOT89402,LHOT,Lhotse,1989,Winter,"Bad weather (storms, high winds)",7300.0,4,0,0,0,No
405,PUMO89402,PUMO,Pumori,1989,Winter,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6950.0,5,0,0,0,No
406,PUMO89401,PUMO,Pumori,1989,Winter,Accident (death or serious injury),5800.0,7,1,0,0,No
407,TAWO89401,TAWO,Tawoche,1989,Winter,Success (main peak),6495.0,4,0,0,0,No
408,YALU89401,YALU,Yalung Kang,1989,Winter,Success (main peak),8505.0,5,1,8,2,Yes
409,ANNS90101,ANNS,Annapurna South,1990,Spring,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5750.0,2,0,2,0,No
410,DHA190102,DHA1,Dhaulagiri I,1990,Spring,Success (main peak),8167.0,6,0,0,0,No
411,DHA190101,DHA1,Dhaulagiri I,1990,Spring,Success (main peak),8167.0,11,0,2,1,No
412,GANC90101,GANC,Ganchenpo,1990,Spring,Success (main peak),6378.0,19,0,0,0,No
413,LANG90101,LANG,Langtang Lirung,1990,Spring,"Route technically too difficult, lack of experience, strength, or motivation",5670.0,20,0,0,0,No
414,MANA90102,MANA,Manaslu,1990,Spring,Success (main peak),8163.0,6,0,1,0,No
415,MANA90103,MANA,Manaslu,1990,Spring,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5600.0,6,0,4,0,No
416,MANA90101,MANA,Manaslu,1990,Spring,Accident (death or serious injury),5200.0,9,2,5,1,No
417,AMAD90101,AMAD,Ama Dablam,1990,Spring,Success (main peak),6814.0,7,0,0,0,No
418,CHOY90102,CHOY,Cho Oyu,1990,Spring,Success (main peak),8188.0,6,0,0,0,No
419,CHOY90103,CHOY,Cho Oyu,1990,Spring,Success (claimed),8100.0,9,0,4,0,No
420,CHOY90104,CHOY,Cho Oyu,1990,Spring,Success (main peak),8188.0,34,0,4,0,Yes
421,PUMO90102,PUMO,Pumori,1990,Spring,"Illness, AMS, exhaustion, or frostbite",6000.0,4,0,0,0,No
422,PUMO90103,PUMO,Pumori,1990,Spring,Other,6700.0,6,0,3,0,Yes
423,PUMO90101,PUMO,Pumori,1990,Spring,Accident (death or serious injury),6600.0,4,1,4,0,No
424,PUMO90104,PUMO,Pumori,1990,Spring,"Bad weather (storms, high winds)",6375.0,8,0,0,0,No
425,GYAC90101,GYAC,Gyachung Kang,1990,Spring,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7100.0,11,0,1,0,No
426,EVER83402,EVER,Everest,1983,Winter,"Bad weather (storms, high winds)",8100.0,18,0,13,0,Yes
427,EVER85302,EVER,Everest,1985,Autumn,Accident (death or serious injury),8200.0,10,1,0,0,Yes
428,EVER85301,EVER,Everest,1985,Autumn,"Bad weather (storms, high winds)",7315.0,14,0,0,0,Yes
429,EVER85403,EVER,Everest,1985,Winter,"Bad weather (storms, high winds)",8500.0,11,0,1,0,Yes
430,EVER85402,EVER,Everest,1985,Winter,"Bad weather (storms, high winds)",7100.0,16,0,2,0,No
431,EVER85404,EVER,Everest,1985,Winter,Lack (or loss) of supplies or equipment,7700.0,9,0,2,0,No
432,EVER85401,EVER,Everest,1985,Winter,"Bad weather (storms, high winds)",8450.0,9,0,10,0,Yes
433,EVER86101,EVER,Everest,1986,Spring,"Bad weather (storms, high winds)",7775.0,11,0,0,0,No
434,EVER86102,EVER,Everest,1986,Spring,Success (main peak),8850.0,13,0,0,0,Yes
435,EVER86103,EVER,Everest,1986,Spring,"Bad weather (storms, high winds)",7600.0,9,0,0,0,No
436,EVER86104,EVER,Everest,1986,Spring,"Bad weather (storms, high winds)",8600.0,5,0,7,0,Yes
437,EVER86105,EVER,Everest,1986,Spring,Lack of time,7800.0,3,0,0,0,No
438,EVER86201,EVER,Everest,1986,Summer,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7710.0,4,0,0,0,No
439,EVER86203,EVER,Everest,1986,Summer,Accident (death or serious injury),7600.0,9,1,5,0,Yes
440,EVER86202,EVER,Everest,1986,Summer,Success (main peak),8850.0,6,0,0,0,No
441,EVER86303,EVER,Everest,1986,Autumn,"Bad weather (storms, high winds)",7770.0,20,0,13,1,Yes
442,EVER86305,EVER,Everest,1986,Autumn,"Bad weather (storms, high winds)",8600.0,4,0,0,0,No
443,EVER86301,EVER,Everest,1986,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",8000.0,23,0,0,0,No
444,EVER86302,EVER,Everest,1986,Autumn,Lack of time,8763.0,25,1,16,1,Yes
445,EVER86304,EVER,Everest,1986,Autumn,"Bad weather (storms, high winds)",7170.0,11,0,8,0,Yes
446,EVER86402,EVER,Everest,1986,Winter,Accident (death or serious injury),8300.0,5,0,9,1,Yes
447,EVER86401,EVER,Everest,1986,Winter,"Bad weather (storms, high winds)",8000.0,6,0,7,0,Yes
448,EVER87106,EVER,Everest,1987,Spring,"Illness, AMS, exhaustion, or frostbite",7850.0,2,1,1,0,No
449,EVER87103,EVER,Everest,1987,Spring,"Bad weather (storms, high winds)",8250.0,23,0,3,0,No
450,EVER87104,EVER,Everest,1987,Spring,"Bad weather (storms, high winds)",8200.0,15,0,9,0,Yes
451,EVER87105,EVER,Everest,1987,Spring,"Bad conditions (deep snow, avalanching, falling ice, or rock)",8000.0,2,0,0,0,No
452,EVER87101,EVER,Everest,1987,Spring,"Bad weather (storms, high winds)",8650.0,28,0,7,0,Yes
453,EVER87102,EVER,Everest,1987,Spring,"Route technically too difficult, lack of experience, strength, or motivation",8750.0,14,0,5,0,Yes
454,EVER87201,EVER,Everest,1987,Summer,"Bad conditions (deep snow, avalanching, falling ice, or rock)",8700.0,10,0,5,0,Yes
455,EVER87303,EVER,Everest,1987,Autumn,"Bad weather (storms, high winds)",8200.0,12,0,2,0,Yes
456,EVER87304,EVER,Everest,1987,Autumn,"Bad weather (storms, high winds)",8080.0,4,0,0,0,No
457,EVER87306,EVER,Everest,1987,Autumn,"Bad weather (storms, high winds)",8100.0,9,0,2,1,No
458,EVER87305,EVER,Everest,1987,Autumn,"Bad weather (storms, high winds)",8400.0,15,0,10,0,Yes
459,EVER87301,EVER,Everest,1987,Autumn,"Bad weather (storms, high winds)",8100.0,29,1,15,0,Yes
460,EVER87307,EVER,Everest,1987,Autumn,"Bad weather (storms, high winds)",8075.0,13,0,10,0,Yes
461,EVER87402,EVER,Everest,1987,Winter,Success (main peak),8850.0,9,0,1,0,Yes
462,EVER88104,EVER,Everest,1988,Spring,Success (main peak),8850.0,25,0,0,0,Yes
463,EVER88102,EVER,Everest,1988,Spring,"Bad weather (storms, high winds)",8550.0,41,0,6,0,Yes
464,EVER88103,EVER,Everest,1988,Spring,Success (main peak),8850.0,6,0,1,0,No
465,EVER88201,EVER,Everest,1988,Summer,"Bad conditions (deep snow, avalanching, falling ice, or rock)",8400.0,19,0,8,0,Yes
466,EVER88312,EVER,Everest,1988,Autumn,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5940.0,7,0,0,0,No
467,EVER88305,EVER,Everest,1988,Autumn,"Bad weather (storms, high winds)",7770.0,32,0,0,0,Yes
468,EVER87401,EVER,Everest,1987,Winter,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7650.0,4,0,0,0,No
469,EVER88403,EVER,Everest,1988,Winter,"Bad weather (storms, high winds)",7800.0,4,0,0,0,No
470,EVER83102,EVER,Everest,1983,Spring,Success (main peak),8850.0,16,0,22,0,Yes
471,EVER89401,EVER,Everest,1989,Winter,"Bad weather (storms, high winds)",7900.0,27,0,10,1,Yes
472,EVER89308,EVER,Everest,1989,Autumn,Success (main peak),8850.0,24,0,16,0,Yes
